Name,Ingredient,images_link,likes,step,difficulty
[炒米粉](https://icook.tw/recipes/264283),新竹米粉，蝦米，香菇，豬肉絲，洋蔥，紅蘿蔔，芹菜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/264283/2daa6643eb9d93e6.jpg,"1,711",3,易
[乾扁四季豆](https://icook.tw/recipes/292195),四季豆，豬或雞絞肉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/292195/00874da7325480c2.jpg,116,7,難
[烤雞翅](https://icook.tw/recipes/283528),雞翅，蔥花，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/283528/a2ddb77efee83252.jpg,573,4,易
[玉米麵包](https://icook.tw/recipes/307245),高筋麵粉，奶粉，雞蛋，酵母粉，牛奶，奶油，玉米罐頭，煉乳，美乃芝,https://tokyo-kitchen.icook.network/uploads/recipe/cover/307245/376202c42fe330f2.jpg,80,5,中
[醬燒獅子頭白菜滷](https://icook.tw/recipes/369549),豬絞肉，大白菜，紅蘿蔔，洋蔥，乾香菇,https://tokyo-kitchen.icook.network/uploads/recipe/cover/369549/fc8ac50b501aadad.jpg,25,7,難
[玉米濃湯](https://icook.tw/recipes/282946),玉米粒，豬肉火腿片，紅蘿蔔，雞蛋，洋蔥，太白粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/282946/b884527c4ebf294d.jpg,474,5,中
[皮蛋瘦肉粥](https://icook.tw/recipes/263368),隔夜飯，豬肉絲，皮蛋，高湯,https://tokyo-kitchen.icook.network/uploads/recipe/cover/263368/f6c36ec8fe188f0e.jpg,252,4,易
[白菜滷](https://icook.tw/recipes/263364),白菜，扁魚，蝦米，紅蘿蔔，黑木耳，香菇絲,https://tokyo-kitchen.icook.network/uploads/recipe/cover/263364/cd0c2eede246040e.jpg,778,4,易
[蔥花麵包](https://icook.tw/recipes/265617),高筋麵粉，奶粉，酵母，雞蛋，鮮奶，青蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/265617/823754b0dffd8937.jpg,514,8,難
[椒鹽蟹管肉](https://icook.tw/recipes/279735),蟹管肉，青蔥，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/279735/679e36217b091f2e.jpg,"3,456",6,中
[豬血湯](https://icook.tw/recipes/263367),豬血，酸菜，韭菜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/263367/4d11d5a19724f339.jpg,553,5,中
[蘿蔔糕](https://icook.tw/recipes/281634),豬絞肉，乾香菇，蘿蔔，在來粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/281634/1d0fb3386f7ec7ef.jpg,175,15,難
[炒米粉](https://icook.tw/recipes/369547),米粉，豬肉絲，乾香菇，高麗菜，紅蘿蔔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/369547/a36f7b8c2be36c66.jpg,32,7,難
[菇菇辣炒年糕](https://icook.tw/recipes/306564),年糕，朝天椒，洋蔥絲，紅蘿蔔片，黑木耳絲，白菜絲，雪白菇，甜不辣，豬血糕，竹輪，鹹豬肉片,https://tokyo-kitchen.icook.network/uploads/recipe/cover/306564/8be5452720def9aa.jpg,21,11,難
[涼拌醋溜蓮藕](https://icook.tw/recipes/343748),蓮藕，香菜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/343748/6d7c19868a4ec954.jpg,131,14,難
[鹹酥雞](https://icook.tw/recipes/267985),雞胸肉，鹽酥雞粉，雞蛋，炸排粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/267985/f998334203e3d121.jpg,923,8,難
[可樂滷豬肉](https://icook.tw/recipes/295031),豬三層肉，紅蘿蔔，辣椒，可樂,https://tokyo-kitchen.icook.network/uploads/recipe/cover/295031/1645f6b2522b7b87.jpg,"2,975",7,難
[仿肉醬](https://icook.tw/recipes/264188),大豆干，洋蔥，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/264188/07d30dfea20c91c8.jpg,10,14,難
[海鮮粥](https://icook.tw/recipes/288799),虱目魚肚，蛤蜊，蝦子，白飯，洋蔥，好菇道鴻禧菇，芹菜，青蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/288799/939501447f2a123e.jpg,240,9,難
[馬卡龍](https://icook.tw/recipes/283319),雞蛋，低筋麵粉，牛奶，無鹽奶油，檸檬汁，苦甜巧克力，牛奶,https://tokyo-kitchen.icook.network/uploads/recipe/cover/283319/73682fbf022d35d3.jpg,125,5,中
[香菇肉羹湯](https://icook.tw/recipes/285454),豬里肌肉，紅蘿蔔絲，筍絲，黑木耳絲，小香菇，扁魚乾切絲，香菜，雞蛋，地瓜粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/285454/24b6b10c397494a1.jpg,"3,594",21,難
[炒冬粉](https://icook.tw/recipes/263150),高麗菜，培根，冬粉，洋蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/263150/9d5dcb2d6b278cfe.jpg,157,3,易
[打拋豬](https://icook.tw/recipes/266586),辣椒，豬絞肉，牛番茄，九層塔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/266586/ade61d3d7e90b7df.jpg,100,8,難
[鹹酥雞](https://icook.tw/recipes/282930),去骨雞胸肉，可樂果，地瓜粉，雞蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/282930/c57aedf6924d7b98.jpg,120,20,難
[泡菜](https://icook.tw/recipes/250289),高麗菜，紅蘿蔔，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/250289/a3e10e4334bf16a1.jpg,445,5,中
[紅酒燉牛肉](https://icook.tw/recipes/282546),牛腩肉，洋蔥，紅蘿蔔，番茄，花椰菜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/282546/282a76256019c6ea.jpg,75,6,中
[洋蔥鮪魚醬](https://icook.tw/recipes/353053),紅龍鮪魚罐頭，白煮蛋，洋蔥，美乃滋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/353053/f9d7482b5456c454.jpg,11,3,易
[炸雞](https://icook.tw/recipes/358243),雞腿肉，美乃滋，低筋麵粉，太白粉，雞蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/358243/e2116cc57a9a710b.jpg,153,6,中
[香蔥辮子麵包](https://icook.tw/recipes/302612),奶粉，雞蛋，嘉禾牌DIY高筋麵粉，速發酵母粉，無鹽奶油，青蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/302612/a2a71a29604b10e6.jpg,434,8,難
[鹹粥](https://icook.tw/recipes/262048),蝦米，豬絞肉，乾香菇，日本油豆皮，魚丸，蝦仁，芹菜末，白米,https://tokyo-kitchen.icook.network/uploads/recipe/cover/262048/2a79cec9cc2122bd.jpg,143,3,易
[乾麵](https://icook.tw/recipes/269247),乾麵條,https://tokyo-kitchen.icook.network/uploads/recipe/cover/269247/3f3ba224b9661df2.jpg,53,7,難
[馬卡龍](https://icook.tw/recipes/278659),低筋麵粉，雞蛋，奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/278659/b2963a385da7e4db.jpg,173,6,中
[打拋豬](https://icook.tw/recipes/309543),豬絞肉，小蕃茄，九層塔，檸檬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/309543/53f42dc98442fff7.jpg,99,2,易
[蔥花麵包](https://icook.tw/recipes/302957),高筋麵粉，雞蛋，牛奶，速發酵母，無鹽奶油，蔥花,https://tokyo-kitchen.icook.network/uploads/recipe/cover/302957/79f91918390bb39a.jpg,332,11,難
[炸春捲](https://icook.tw/recipes/360164),台式春捲皮，豬絞肉，芋頭，洋蔥，紅蘿蔔，木耳，大陸妹，冬粉，雞蛋，雞粉，檸檬汁,https://tokyo-kitchen.icook.network/uploads/recipe/cover/360164/7ce94b5d31da97e5.jpg,50,5,中
[菜頭粿](https://icook.tw/recipes/279631),白蘿蔔絲，在來米,https://tokyo-kitchen.icook.network/uploads/recipe/cover/279631/aa82e989aa651892.jpg,"1,272",24,難
[雜菜冬粉煲](https://icook.tw/recipes/303713),冬粉，紅蘿蔔，木耳，菠菜，香菇，洋蔥，白芝麻,https://tokyo-kitchen.icook.network/uploads/recipe/cover/303713/ad2b70cde10cf841.jpg,41,1,易
[火腿玉米湯](https://icook.tw/recipes/275523),玉米粒罐頭，豬肉火腿，雞蛋，馬鈴薯，紅蘿蔔，太白粉，洋蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/275523/a1f88a896964fce4.jpg,62,5,中
[打拋豬](https://icook.tw/recipes/265437),豬絞肉，洋蔥，紅椒，九層塔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/265437/07e6feb5922861bf.jpg,84,5,中
[乾拌麵醬汁](https://icook.tw/recipes/341664),鵝油香蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/341664/0b8877eba887ed28.jpg,34,2,易
[炸豬排](https://icook.tw/recipes/252227),里肌豬排，地瓜粉，太白粉，雞蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/252227/829418d7b6900e87.jpg,"3,504",19,難
[馬卡龍](https://icook.tw/recipes/274135),雞蛋，過篩低粉，玉米粉，牛奶，巧克力，奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/274135/0ee855080c96db3a.jpg,128,13,難
[雞肉飯](https://icook.tw/recipes/256649),雞胸肉，紅蔥頭，青蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/256649/e1695c576d945b4d.jpg,"1,102",5,中
[豆包泥吻仔魚烘蛋](https://icook.tw/recipes/286754),雞蛋，豆包泥，吻仔魚，中筋麵粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/286754/e93ac3a2da8ee5ef.jpg,19,2,易
[雜菜冬粉](https://icook.tw/recipes/274371),綠豆冬粉，紅蘿蔔絲，雞蛋，芹菜，木耳絲，萵苣，培根,https://tokyo-kitchen.icook.network/uploads/recipe/cover/274371/738509a742e5f2d0.jpg,117,15,難
[炒麵](https://icook.tw/recipes/267878),豬腰內肉，紅蘿蔔，香菇，木耳，油麵,https://tokyo-kitchen.icook.network/uploads/recipe/cover/267878/e8a9069648ca4e5a.jpg,241,13,難
[炒烏龍](https://icook.tw/recipes/269536),乾香菇，紅蘿蔔，豬夾心肉，小白菜，烏龍麵，雞粉，太白粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/269536/68f54572ed879911.jpg,151,13,難
[燉滷豬肉](https://icook.tw/recipes/277147),香菇，豬五花肉，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/277147/dc6b922f29b8d8f8.jpg,72,8,難
[養樂多泡菜](https://icook.tw/recipes/276851),高麗菜，南瓜，紅辣椒絲，紅蘿蔔絲，養樂多,https://tokyo-kitchen.icook.network/uploads/recipe/cover/276851/87bfd35d386355b1.jpg,"1,834",9,難
[打拋豬](https://icook.tw/recipes/279822),豬絞肉，小番茄，洋蔥，九層塔，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/279822/d4b0266b76468429.jpg,443,4,易
[馬卡龍](https://icook.tw/recipes/258395),蛋黃，雞蛋，低筋麵粉，無鹽奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/258395/f9954b5b42d529f1.jpg,"3,622",6,中
[便當炸豬排](https://icook.tw/recipes/257234),豬里肌肉，木薯粉，小黃瓜片,https://tokyo-kitchen.icook.network/uploads/recipe/cover/257234/51cb54b9b42be57d.jpg,"1,745",5,中
[涼麵](https://icook.tw/recipes/244108),細涼麵，小黃瓜絲，紅蘿蔔絲，蒜味花生，雞蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/244108/28156459529d726e.jpg,777,6,中
[鮮豬肉鹹湯圓](https://icook.tw/recipes/369548),豬絞肉，豬肉絲，乾香菇，茼蒿,https://tokyo-kitchen.icook.network/uploads/recipe/cover/369548/2d2969f259c1ba97.jpg,25,9,難
[馬卡龍](https://icook.tw/recipes/269595),雞蛋，蛋黃，低筋麵粉，無鹽奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/269595/d44e5af272ec8f76.jpg,113,5,中
[馬卡龍](https://icook.tw/recipes/275268),雞蛋，低粉，奶油，煉乳,https://tokyo-kitchen.icook.network/uploads/recipe/cover/275268/028e8c45620c2aed.jpg,"2,513",7,難
[馬卡龍](https://icook.tw/recipes/289524),雞蛋，蛋黃，低筋麵粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/289524/9790f4cc491d26a2.jpg,475,7,難
[滷豬排骨](https://icook.tw/recipes/251487),豬里肌肉排，雞蛋，太白粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/251487/374672d9d0060ff7.jpg,172,5,中
[涼麵](https://icook.tw/recipes/292752),細油麵，紅蘿蔔，小黃瓜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/292752/1d6b11658606584d.jpg,339,3,易
[打拋豬](https://icook.tw/recipes/271452),豬絞肉，番茄，九層塔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/271452/e0b3fb103a983267.jpg,66,6,中
[黑輪湯](https://icook.tw/recipes/247510),玉米，白蘿蔔，黑輪條，香菇，魚卵卷，杏鮑菇，鳥蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/247510/63fa669041ec5110.jpg,588,5,中
[馬卡龍](https://icook.tw/recipes/271186),雞蛋，蛋黃，低筋麵粉，發酵奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/271186/dea3d34c1b975c39.jpg,210,13,難
[羊肉炒米粉](https://icook.tw/recipes/367183),米粉，羊肉火鍋片，乾香菇，蝦米，牛頭牌炒咖哩，香菜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/367183/cb45b891f3a019fc.jpg,7,3,易
[紅豆麵包](https://icook.tw/recipes/274198),高粉，奶油，鮮奶，雞蛋，酵母粉，紅豆餡,https://tokyo-kitchen.icook.network/uploads/recipe/cover/274198/b836a789fde262f2.jpg,312,6,中
[馬卡龍](https://icook.tw/recipes/268328),雞蛋，蛋黃，低筋麵粉，無鹽奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/268328/01b44b828b50c9fa.jpg,492,7,難
[炒粿條](https://icook.tw/recipes/299524),粿條，蝦子，雞蛋，豆腐乾，菜圃乾，花生，豆芽，韭菜，蝦米,https://tokyo-kitchen.icook.network/uploads/recipe/cover/299524/5c57cc0ee35bb3c0.jpg,35,6,中
[白蘿蔔糕](https://icook.tw/recipes/276606),白蘿蔔，再來米粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/276606/693fbe9b35dd90b2.jpg,403,6,中
[炒米粉](https://icook.tw/recipes/246904),米粉，豬五花肉，大高麗菜，紅蘿蔔，芹菜，香菇，蝦米，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/246904/8095246c905a930e.jpg,"1,326",13,難
[炒義大利麵](https://icook.tw/recipes/254583),義大利麵，火鍋豬肉片，乾香菇，辣椒，九層塔，鮮味炒手,https://tokyo-kitchen.icook.network/uploads/recipe/cover/254583/bc4610d6bf1ae5d7.jpg,52,2,易
[涼麵](https://icook.tw/recipes/259846),關廟麵，小黃瓜，雞蛋，豬肉火腿，牛番茄,https://tokyo-kitchen.icook.network/uploads/recipe/cover/259846/513da063a420fb96.jpg,208,8,難
[醃瓜豆干豬肉絲](https://icook.tw/recipes/333496),台式醃瓜，豆干，豬肉絲，辣椒，雞蛋，太白粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/333496/574adc4501351aba.jpg,11,5,中
[香料烤豬排](https://icook.tw/recipes/345807),豬排,https://tokyo-kitchen.icook.network/uploads/recipe/cover/345807/56e6b52d4b0c0fe4.jpg,9,4,易
[香草馬卡龍](https://icook.tw/recipes/274426),雞蛋，低筋麵粉，奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/274426/7d0572fe2a716b62.jpg,45,13,難
[餛飩湯](https://icook.tw/recipes/373922),餛飩皮，小白菜，古早味豬肉燥，豬絞肉，青蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/373922/5c7338d0554f9e05.jpg,19,11,難
[御前煮](https://icook.tw/recipes/247479),白蘿蔔，豆干，木耳，海帶，小辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/247479/89a7bd22ff4d53bd.jpg,15,3,易
[炒米粉](https://icook.tw/recipes/265538),米粉，洋蔥，高麗菜，綠豆芽，辣椒，豬里肌肉絲，乾香菇，蝦米，魷魚，黑木耳,https://tokyo-kitchen.icook.network/uploads/recipe/cover/265538/f7850b36df5c2612.jpg,122,8,難
[醃蘿蔔](https://icook.tw/recipes/275529),紅蘿蔔，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/275529/0d63d86767577ec4.jpg,"1,489",10,難
[炒米粉](https://icook.tw/recipes/284889),高麗菜，乾香菇，蝦米，豬肉，洋蔥，紅蘿蔔，木耳，芹菜，香菜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/284889/8b4686ed2f8f4565.jpg,89,5,中
[豬肉燥](https://icook.tw/recipes/274125),豬五花肉，紅蔥頭，蘋果西打,https://tokyo-kitchen.icook.network/uploads/recipe/cover/274125/de54ef3c10c1f2a1.jpg,941,12,難
[甜麵烤醬](https://icook.tw/recipes/257749),素蠔油，素沙茶醬，甜麵醬，香油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/257749/7600be13a1f768ea.jpg,27,1,易
[白菜魯](https://icook.tw/recipes/242060),山東白，蝦米、香菇絲、紅蘿蔔絲，豬皮,https://tokyo-kitchen.icook.network/uploads/recipe/cover/242060/f679ec8fa25a4264.jpg,55,1,易
[漢堡肉](https://icook.tw/recipes/241258),豬絞肉，洋蔥，荸薺，紅蘿蔔，太白粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/241258/8d466d82cfa83309.jpg,232,4,易
[香蒜烤雞腿排](https://icook.tw/recipes/271744),台式香蒜雞腿排,https://tokyo-kitchen.icook.network/uploads/recipe/cover/271744/d7bcae2990151870.jpg,34,5,中
[泡菜](https://icook.tw/recipes/236928),高麗菜，紅蘿蔔，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/236928/d4aa8c229769a75f.jpg,964,6,中
[鹹酥蝦](https://icook.tw/recipes/278340),劍蝦，蔥花，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/278340/ac93c9f9228bb1ed.jpg,121,5,中
[義大利麵](https://icook.tw/recipes/268362),洋蔥絲，青椒，番茄，培根，牛肉丸，義大利麵,https://tokyo-kitchen.icook.network/uploads/recipe/cover/268362/f6a82852f6218127.jpg,23,7,難
[豬肉起司堡](https://icook.tw/recipes/331580),漢堡麵包，台式豬肉漢堡肉排，起司片，美乃滋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/331580/c162ab1b661291b6.jpg,3,3,易
[蔥麵包](https://icook.tw/recipes/241745),高筋麵粉，冷藏液麵種，乾酵母，雞蛋，奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/241745/37a93675439135d6.jpg,43,10,難
[泡菜](https://icook.tw/recipes/232042),高麗菜，辣椒，紅蘿蔔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/232042/1f88daa58a6acfc9.jpg,139,9,難
[米粉湯](https://icook.tw/recipes/241098),豬大骨，紅蔥頭，芹菜，乾蝦米,https://tokyo-kitchen.icook.network/uploads/recipe/cover/241098/a17d075237b8af56.jpg,88,7,難
[台甜不辣](https://icook.tw/recipes/231239),白蘿蔔，紅蘿蔔，甜不辣，米血，火鍋料，油豆腐,https://tokyo-kitchen.icook.network/uploads/recipe/cover/231239/f11afa51841f070f.jpg,138,5,中
[🎬台式泡菜🥕救菜農🤝★okane☆](https://icook.tw/recipes/277405),高麗菜，紅蘿蔔，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/277405/095a8692315e7430.jpg,310,3,易
[刀切滷豬肉飯](https://icook.tw/recipes/263453),豬肉丁(胛心肉)，貢丸，香菜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/263453/30d695b115bacbeb.jpg,364,13,難
[白酒蛤蠣義大利麵](https://icook.tw/recipes/254273),義大利麵，洋蔥，蛤蠣，九層塔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/254273/00f765c7b27c4697.jpg,95,7,難
[辣炒冬粉](https://icook.tw/recipes/250228),紅蘿蔔絲，高麗菜絲，豬里肌肉絲，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/250228/2a564b20be8f2e43.jpg,300,3,易
[涼麵](https://icook.tw/recipes/253276),油麵，紅蘿蔔絲，小黃瓜絲，雞蛋，玉米粒，原味優格,https://tokyo-kitchen.icook.network/uploads/recipe/cover/253276/addff9c400445ba2.jpg,336,8,難
[泡菜](https://icook.tw/recipes/257811),高麗菜，紅蘿蔔，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/257811/2dc1d38dcd22753d.jpg,27,5,中
[鹽酥白帶魚](https://icook.tw/recipes/249322),去刺白帶魚清肉，九層塔，雞蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/249322/ae537a14984e9ff0.jpg,172,8,難
[蘿蔔糕](https://icook.tw/recipes/241379),白蘿蔔絲，豬絞肉，蝦米，在來米粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/241379/e570fd1830e0e95d.jpg,187,4,易
[炒年糕](https://icook.tw/recipes/262035),豬肉片，蒜切片，蝦米，乾香菇，紅蘿蔔絲，白菜，柴魚粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/262035/febcb4ed5c4d471f.jpg,139,2,易
